trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1929,False,"{'a': 0.3, 'e': 0.12840000000003343}",30,2,-19.390670649732158,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 1}",1
1930,False,"{'a': 0.3, 'e': 0.12800000000003342}",30,16,28.68776231671919,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.3, 'e': 0.1276000000000334}",20,14,10.741562227921104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.3, 'e': 0.1272000000000334}",25,11,17.701352776819768,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.3, 'e': 0.12680000000003339}",35,25,16.012352791677554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.3, 'e': 0.12640000000003337}",25,17,14.08350842572378,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.3, 'e': 0.12600000000003336}",20,0,20.624312470517197,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1936,False,"{'a': 0.3, 'e': 0.12560000000003335}",25,10,16.669916295896872,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1937,False,"{'a': 0.3, 'e': 0.12520000000003334}",30,13,4.863261283692484,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1938,False,"{'a': 0.3, 'e': 0.12480000000003334}",20,3,-13.738120640045555,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1939,False,"{'a': 0.3, 'e': 0.12440000000003335}",20,10,9.209312466848687,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1940,False,"{'a': 0.3, 'e': 0.12400000000003335}",30,13,-9.636572917884399,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1941,False,"{'a': 0.3, 'e': 0.12360000000003335}",20,11,15.126300698524336,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.3, 'e': 0.12320000000003335}",25,8,20.360560026214422,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1943,False,"{'a': 0.3, 'e': 0.12280000000003335}",25,18,16.489237553560752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.3, 'e': 0.12240000000003336}",20,14,11.66775285800232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.3, 'e': 0.12200000000003336}",25,14,-21.99202640293988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1946,False,"{'a': 0.3, 'e': 0.12160000000003336}",25,11,27.26516345436724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.3, 'e': 0.12120000000003336}",30,18,-23.07197872931389,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1948,False,"{'a': 0.3, 'e': 0.12080000000003337}",30,18,26.581555327260762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.3, 'e': 0.12040000000003337}",25,14,20.579760670554624,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.3, 'e': 0.12000000000003337}",20,1,-21.18534320060801,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1951,False,"{'a': 0.3, 'e': 0.11960000000003337}",30,18,22.890103961882556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.3, 'e': 0.11920000000003338}",25,14,-23.356384892346565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1953,False,"{'a': 0.3, 'e': 0.11880000000003338}",20,12,1.613848444763433,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1954,False,"{'a': 0.3, 'e': 0.11840000000003338}",20,9,18.799503575196887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.3, 'e': 0.11800000000003338}",25,11,4.244855196628816,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1956,False,"{'a': 0.3, 'e': 0.11760000000003339}",20,9,10.973196108892889,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1957,False,"{'a': 0.3, 'e': 0.11720000000003339}",20,8,19.560410175498514,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.3, 'e': 0.11680000000003339}",30,18,22.078765492409847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.3, 'e': 0.1164000000000334}",35,10,40.40435315857276,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.3, 'e': 0.1160000000000334}",20,14,-28.428737645421187,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1961,False,"{'a': 0.3, 'e': 0.1156000000000334}",25,20,9.143348763622905,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.3, 'e': 0.1152000000000334}",30,15,16.611543058632606,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1963,False,"{'a': 0.3, 'e': 0.1148000000000334}",30,23,14.761738518556557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.3, 'e': 0.1144000000000334}",20,2,21.422178273769045,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.3, 'e': 0.11400000000003341}",20,14,11.854500050009932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.3, 'e': 0.11360000000003341}",30,22,14.130976202163826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.3, 'e': 0.11320000000003341}",20,15,10.009106115983874,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.3, 'e': 0.11280000000003342}",20,14,10.799519613565964,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.3, 'e': 0.11240000000003342}",20,7,22.481608926848438,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.3, 'e': 0.11200000000003342}",25,7,32.9208473906229,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.3, 'e': 0.11160000000003342}",20,6,16.77507251771598,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.3, 'e': 0.11120000000003342}",30,18,8.168748982129177,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1973,False,"{'a': 0.3, 'e': 0.11080000000003343}",30,13,12.651103106423422,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1974,False,"{'a': 0.3, 'e': 0.11040000000003343}",20,0,34.93343546951078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1975,False,"{'a': 0.3, 'e': 0.11000000000003343}",30,20,14.479815046439557,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.3, 'e': 0.10960000000003343}",25,16,19.593275631717702,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.3, 'e': 0.10920000000003344}",30,10,17.08859327016802,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1978,False,"{'a': 0.3, 'e': 0.10880000000003344}",20,14,13.392448018179334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.3, 'e': 0.10840000000003344}",20,10,18.035913905441127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.3, 'e': 0.10800000000003344}",25,14,10.7826384059254,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1981,False,"{'a': 0.3, 'e': 0.10760000000003345}",20,8,-13.876569644851383,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1982,False,"{'a': 0.3, 'e': 0.10720000000003345}",20,16,7.7838975668804515,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.3, 'e': 0.10680000000003345}",25,14,9.235800375576387,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.3, 'e': 0.10640000000003345}",20,4,21.083010955560926,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.3, 'e': 0.10600000000003346}",30,19,18.13270689735091,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.3, 'e': 0.10560000000003346}",30,20,13.677875248476646,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.3, 'e': 0.10520000000003346}",30,14,31.083312184490595,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.3, 'e': 0.10480000000003346}",20,11,16.561315883449037,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.3, 'e': 0.10440000000003347}",30,4,27.857173728839683,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1990,False,"{'a': 0.3, 'e': 0.10400000000003347}",30,5,2.7472135735128536,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
1991,False,"{'a': 0.3, 'e': 0.10360000000003347}",25,18,13.275509110919304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.3, 'e': 0.10320000000003347}",30,18,26.441081226597838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.3, 'e': 0.10280000000003348}",25,1,39.271367779726084,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.3, 'e': 0.10240000000003348}",25,17,15.934739690692162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.3, 'e': 0.10200000000003348}",25,19,8.906623448804758,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.3, 'e': 0.10160000000003348}",20,10,8.468808541008334,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1997,False,"{'a': 0.3, 'e': 0.10120000000003349}",20,16,7.5638184438696925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.3, 'e': 0.10080000000003349}",20,12,12.40948769920674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.3, 'e': 0.10040000000003349}",25,1,28.510878388144594,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2000,False,"{'a': 0.3, 'e': 0.10000000000003349}",20,14,10.603684157057035,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.3, 'e': 0.0996000000000335}",25,12,15.045540797606936,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2002,False,"{'a': 0.3, 'e': 0.0992000000000335}",30,13,29.44213957962301,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.3, 'e': 0.0988000000000335}",25,0,-3.5299116538608484,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2004,False,"{'a': 0.3, 'e': 0.0984000000000335}",25,13,17.600605172773612,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.3, 'e': 0.0980000000000335}",30,14,27.186692402176245,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.3, 'e': 0.09760000000003351}",25,12,21.752261897216634,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.3, 'e': 0.09720000000003351}",25,18,12.330576603392922,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.3, 'e': 0.09680000000003351}",20,8,25.12974548034678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.3, 'e': 0.09640000000003351}",20,7,24.06946277342109,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.3, 'e': 0.09600000000003352}",25,8,-16.18993675738554,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2011,False,"{'a': 0.3, 'e': 0.09560000000003352}",20,6,18.139591939934732,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2012,False,"{'a': 0.3, 'e': 0.09520000000003352}",20,10,19.511964572454904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.3, 'e': 0.09480000000003352}",20,14,10.732311444595956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.3, 'e': 0.09440000000003353}",30,16,11.620510755903162,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2015,False,"{'a': 0.3, 'e': 0.09400000000003353}",30,11,1.5040853288205862,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
2016,False,"{'a': 0.3, 'e': 0.09360000000003353}",20,7,23.82951281645823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.3, 'e': 0.09320000000003353}",30,23,14.96054497650178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.3, 'e': 0.09280000000003354}",25,18,12.814139798524575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.3, 'e': 0.09240000000003354}",25,2,28.311320864211538,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2020,False,"{'a': 0.3, 'e': 0.09200000000003354}",20,7,27.44267115456478,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.3, 'e': 0.09160000000003354}",30,16,13.746031943873836,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2022,False,"{'a': 0.3, 'e': 0.09120000000003355}",30,5,43.28646560318705,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.3, 'e': 0.09080000000003355}",20,8,22.66360204315311,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.3, 'e': 0.09040000000003355}",20,10,20.225839818451067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.3, 'e': 0.09000000000003355}",20,12,-25.86688850858166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2026,False,"{'a': 0.3, 'e': 0.08960000000003356}",20,0,27.823221008083962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2027,False,"{'a': 0.3, 'e': 0.08920000000003356}",25,8,8.838551644367193,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2028,False,"{'a': 0.3, 'e': 0.08880000000003356}",30,16,13.274351739832722,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2029,False,"{'a': 0.3, 'e': 0.08840000000003356}",20,8,11.742114221389263,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2030,False,"{'a': 0.3, 'e': 0.08800000000003357}",20,10,14.744516966530444,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.3, 'e': 0.08760000000003357}",20,12,17.843177681379704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.3, 'e': 0.08720000000003357}",30,11,25.06163241204676,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2033,False,"{'a': 0.3, 'e': 0.08680000000003357}",25,1,40.876307737546526,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.3, 'e': 0.08640000000003357}",30,20,8.045734506167735,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2035,False,"{'a': 0.3, 'e': 0.08600000000003358}",25,11,21.508170614763696,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.3, 'e': 0.08560000000003358}",20,11,5.092311277113504,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2037,False,"{'a': 0.3, 'e': 0.08520000000003358}",25,0,40.253692512133,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.3, 'e': 0.08480000000003358}",25,8,-13.218296763970772,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2039,False,"{'a': 0.3, 'e': 0.08440000000003359}",25,16,14.210063671605447,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.3, 'e': 0.08400000000003359}",20,8,20.513868620699625,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.3, 'e': 0.08360000000003359}",25,13,20.90935847436628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.3, 'e': 0.0832000000000336}",25,16,19.10835682203872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.3, 'e': 0.0828000000000336}",35,5,48.64732045254489,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.3, 'e': 0.0824000000000336}",20,10,19.863312728490204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.3, 'e': 0.0820000000000336}",25,8,31.79900161181408,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.3, 'e': 0.0816000000000336}",25,17,13.815934422946832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.3, 'e': 0.0812000000000336}",20,7,19.07092426728786,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.3, 'e': 0.08080000000003361}",25,11,26.287050871336437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.3, 'e': 0.08040000000003361}",20,6,28.799716948832764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.3, 'e': 0.08000000000003361}",25,7,25.822002061288774,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.3, 'e': 0.07960000000003362}",30,16,25.191064926799577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.3, 'e': 0.07920000000003362}",30,17,25.13428770528404,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.3, 'e': 0.07880000000003362}",25,14,9.62153267450576,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2054,False,"{'a': 0.3, 'e': 0.07840000000003362}",20,9,22.159102668198436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.3, 'e': 0.07800000000003363}",20,16,7.839901836124772,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.3, 'e': 0.07760000000003363}",20,14,9.927671846786001,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.3, 'e': 0.07720000000003363}",25,11,21.535849137948503,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.3, 'e': 0.07680000000003363}",25,3,29.379685568424147,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.3, 'e': 0.07640000000003364}",20,3,-5.165558734082982,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
2060,False,"{'a': 0.3, 'e': 0.07600000000003364}",25,8,32.73121703117875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.3, 'e': 0.07560000000003364}",20,14,10.529827686891972,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.3, 'e': 0.07520000000003364}",30,10,34.22646284569511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.3, 'e': 0.07480000000003365}",20,10,18.452670613215155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.3, 'e': 0.07440000000003365}",20,13,6.024681472555884,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.3, 'e': 0.07400000000003365}",20,9,4.1368665187891835,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2066,False,"{'a': 0.3, 'e': 0.07360000000003365}",25,12,9.370758277992458,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2067,False,"{'a': 0.3, 'e': 0.07320000000003365}",25,12,23.404801740674756,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.3, 'e': 0.07280000000003366}",30,20,14.440072582046334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.3, 'e': 0.07240000000003366}",30,15,16.491087937182282,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2070,False,"{'a': 0.3, 'e': 0.07200000000003366}",25,12,16.6044804378538,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2071,False,"{'a': 0.3, 'e': 0.07160000000003366}",20,8,18.764401626363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.3, 'e': 0.07120000000003367}",25,18,11.969553138558009,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.3, 'e': 0.07080000000003367}",20,8,22.214595803365793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.3, 'e': 0.07040000000003367}",25,14,20.594298366336126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.3, 'e': 0.07000000000003367}",20,6,18.25922477193561,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2076,False,"{'a': 0.3, 'e': 0.06960000000003368}",20,12,14.54478041766323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.3, 'e': 0.06920000000003368}",20,14,1.2042725743494862,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2078,False,"{'a': 0.3, 'e': 0.06880000000003368}",25,17,13.044086540616293,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.3, 'e': 0.06840000000003368}",25,10,30.263459131633656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.3, 'e': 0.06800000000003369}",25,3,24.805478459174573,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2081,False,"{'a': 0.3, 'e': 0.06760000000003369}",30,18,23.28125246219308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.3, 'e': 0.06720000000003369}",20,11,17.378167722280498,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.3, 'e': 0.0668000000000337}",20,5,24.507672157230914,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.3, 'e': 0.0664000000000337}",35,6,40.753714331238996,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
2085,False,"{'a': 0.3, 'e': 0.0660000000000337}",25,15,19.27776210268736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.3, 'e': 0.0656000000000337}",20,6,-21.939667047950266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2087,False,"{'a': 0.3, 'e': 0.0652000000000337}",20,8,18.389874066120683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.3, 'e': 0.0648000000000337}",25,18,11.794313876923525,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.3, 'e': 0.06440000000003371}",25,14,19.725091389029547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.3, 'e': 0.06400000000003371}",20,6,29.295673516274004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.3, 'e': 0.06360000000003371}",30,13,33.364969210468296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.3, 'e': 0.06320000000003372}",20,3,30.05613132560942,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.3, 'e': 0.06280000000003372}",30,7,29.54935113665737,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2094,False,"{'a': 0.3, 'e': 0.06240000000003372}",20,10,19.67398272910773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.3, 'e': 0.06200000000003372}",20,6,18.513022399183576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.3, 'e': 0.061600000000033725}",25,11,3.4208716531840295,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2097,False,"{'a': 0.3, 'e': 0.06120000000003373}",20,7,23.570143467375846,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.3, 'e': 0.06080000000003373}",20,16,7.476155970792367,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.3, 'e': 0.06040000000003373}",20,10,10.259016656866201,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2100,False,"{'a': 0.3, 'e': 0.060000000000033735}",25,13,21.791406659063227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.3, 'e': 0.05960000000003374}",25,5,17.761714650264373,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2102,False,"{'a': 0.3, 'e': 0.05920000000003374}",20,9,18.492334197638858,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.3, 'e': 0.05880000000003374}",30,24,13.121867655500948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.3, 'e': 0.058400000000033744}",20,5,15.44249786791538,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2105,False,"{'a': 0.3, 'e': 0.05800000000003375}",30,13,-8.0775979006004,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2106,False,"{'a': 0.3, 'e': 0.05760000000003375}",25,8,15.369183408643147,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2107,False,"{'a': 0.3, 'e': 0.05720000000003375}",20,8,22.565509772493996,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.3, 'e': 0.056800000000033754}",20,7,25.645695135894492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.3, 'e': 0.056400000000033756}",20,13,13.226746782472942,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.3, 'e': 0.05600000000003376}",30,0,47.41257887420326,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2111,False,"{'a': 0.3, 'e': 0.05560000000003376}",20,9,10.44606214782594,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
